aX,aY,aZ,gX,gY,gZ
1.001,0.01,-0.515,21.057,28.625,-10.498
1,0.013,-0.516,20.081,26.855,-7.507
0.985,-0.002,-0.518,21.423,25.269,-4.15
0.964,-0.039,-0.521,23.682,23.743,-1.16
0.936,-0.079,-0.527,26.001,23.071,2.808
0.899,-0.12,-0.535,27.161,23.499,6.531
0.869,-0.164,-0.539,28.381,25.391,8.789
0.851,-0.2,-0.539,29.785,29.053,9.033
0.844,-0.227,-0.529,30.945,33.264,8.789
0.837,-0.239,-0.512,31.189,37.781,8.789
0.845,-0.245,-0.494,30.884,42.847,8.484
0.855,-0.247,-0.479,31.555,46.814,8.057
0.85,-0.246,-0.451,33.142,48.706,7.996
0.852,-0.248,-0.425,35.522,50.598,7.141
0.853,-0.25,-0.407,37.537,52.673,5.615
0.851,-0.236,-0.4,38.269,54.504,4.15
0.836,-0.214,-0.407,38.757,55.481,2.563
0.818,-0.185,-0.426,39.856,57.556,1.038
0.802,-0.156,-0.441,41.809,60.974,-0.244
0.773,-0.127,-0.443,43.64,63.843,-1.038
0.752,-0.103,-0.426,45.532,67.688,-1.465
0.756,-0.084,-0.405,46.021,72.876,-0.671
0.756,-0.057,-0.389,44.617,76.66,1.221
0.757,-0.033,-0.379,43.701,77.942,4.272
0.749,-0.019,-0.37,45.044,78.003,7.935
0.718,-0.008,-0.385,47.546,77.454,11.78
0.668,0,-0.41,49.316,75.562,14.709
0.615,0.013,-0.438,48.828,74.341,16.479
0.569,0.031,-0.469,46.021,74.219,17.944
0.542,0.048,-0.502,42.786,75.562,19.775
0.526,0.067,-0.537,39.551,76.965,22.217
0.521,0.067,-0.556,37.964,77.454,25.818
0.513,0.057,-0.57,37.231,77.209,31.311
0.505,0.042,-0.571,36.56,76.599,37.537
0.501,0.024,-0.571,35.278,75.928,42.358
0.09,0.754,-1.233,26.123,21.484,36.743
0.118,0.775,-1.258,21.729,18.005,30.09
0.146,0.792,-1.278,18.555,13.794,22.949
0.176,0.797,-1.292,16.113,9.583,16.907
0.2,0.801,-1.297,13.733,5.493,12.39
0.216,0.802,-1.297,11.536,1.77,9.583
0.223,0.807,-1.306,9.399,-1.831,7.507
0.219,0.804,-1.323,8.301,-5.859,5.432
0.194,0.789,-1.341,8.85,-10.925,3.54
0.146,0.766,-1.351,11.475,-16.541,1.038
0.099,0.736,-1.345,14.526,-21.423,-3.296
0.09,0.72,-1.322,15.564,-23.315,-9.644
0.042,0.689,-1.282,14.404,-25.024,-19.897
0.042,0.7,-1.246,10.742,-25.818,-30.09
0.059,0.72,-1.244,5.554,-26.123,-41.016
0.047,0.773,-1.252,0.122,-29.297,-53.467
0.035,0.82,-1.249,-4.211,-34.058,-65.735
0.036,0.868,-1.238,-7.996,-38.391,-77.087
0.036,0.909,-1.218,-13.306,-42.908,-87.158
0.052,0.945,-1.226,-19.531,-47.668,-95.886
0.04,0.98,-1.241,-25.757,-55.359,-105.164
0.018,1.004,-1.262,-31.433,-65.247,-116.516
0.01,1.001,-1.301,-38.635,-76.294,-129.822
0.001,1.011,-1.332,-46.997,-89.05,-145.02
0.008,1.019,-1.343,-57.007,-102.234,-160.95
0.06,1.008,-1.347,-69.397,-114.197,-174.561
0.123,0.997,-1.365,-81.909,-127.441,-183.35
0.154,0.971,-1.379,-91.858,-143.616,-186.401
0.173,0.905,-1.367,-96.558,-160.828,-184.265
0.169,0.795,-1.342,-97.473,-176.453,-176.575
0.175,0.685,-1.311,-95.581,-188.538,-163.086
0.154,0.543,-1.275,-90.576,-197.876,-148.682
0.105,0.421,-1.217,-82.458,-203.613,-136.536
0.049,0.284,-1.115,-73.425,-204.346,-127.197
0.011,0.149,-0.964,-66.04,-199.219,-121.948
0.003,0.044,-0.769,-63.965,-188.599,-119.995
0.043,-0.029,-0.572,-68.542,-175.476,-118.958
0.102,-0.064,-0.412,-75.806,-165.649,-116.821
0.136,-0.078,-0.3,-80.078,-161.621,-112.61
0.145,-0.095,-0.225,-77.148,-163.269,-108.643
0.138,-0.12,-0.181,-68.97,-166.443,-105.408
0.101,-0.148,-0.158,-61.462,-169.189,-101.807
0.063,-0.159,-0.148,-57.983,-167.847,-96.313
0.034,-0.153,-0.128,-57.007,-160.522,-89.172
0.019,-0.142,-0.077,-56.335,-147.827,-81.909
0.056,-0.148,0.013,-56.702,-131.287,-75.989
0.129,-0.148,0.108,-59.509,-113.525,-70.557
0.223,-0.14,0.214,-65.002,-97.656,-63.782
0.337,-0.131,0.312,-71.899,-84.961,-55.786
0.472,-0.121,0.387,-78.125,-75.439,-46.631
0.609,-0.13,0.432,-83.13,-69.885,-35.645
0.706,-0.146,0.448,-86.975,-69.336,-23.01
0.801,-0.158,0.434,-87.463,-72.51,-9.46
0.876,-0.216,0.372,-84.595,-76.599,1.648
0.922,-0.267,0.266,-81.055,-81.055,10.864
0.94,-0.307,0.132,-78.735,-82.581,18.494
0.959,-0.34,-0.007,-77.026,-78.491,22.949
0.978,-0.357,-0.117,-75.5,-69.885,25.513
1.008,-0.364,-0.193,-74.768,-58.105,25.696
1.054,-0.35,-0.266,-75.256,-44.067,24.963
1.102,-0.325,-0.341,-75.928,-31.128,23.437
1.13,-0.294,-0.389,-74.402,-19.897,21.362
1.22,-0.292,-0.441,-70.129,-8.362,20.02
1.235,-0.239,-0.487,-65.125,0.549,24.048
1.275,-0.227,-0.547,-60.669,5.798,25.574
1.279,-0.247,-0.568,-53.223,8.118,23.56
1.251,-0.236,-0.591,-42.358,10.315,24.719
1.239,-0.238,-0.614,-31.311,15.442,28.564
1.222,-0.241,-0.642,-23.621,21.423,32.41
1.184,-0.252,-0.668,-16.418,27.222,35.706
1.155,-0.262,-0.671,-8.606,33.325,37.659
1.106,-0.287,-0.656,-1.404,39.185,34.912
1.081,-0.291,-0.63,4.7,45.227,29.663
1.031,-0.249,-0.582,9.033,49.622,25.574
1.001,-0.21,-0.543,11.963,54.321,20.081
0.973,-0.158,-0.5,15.015,58.472,15.808
0.95,-0.104,-0.469,18.738,62.134,13.123
0.938,-0.053,-0.434,22.583,64.026,11.719
0.928,-0.007,-0.408,26.001,63.965,10.864
0.922,0.021,-0.391,28.687,63.66,10.864
0.914,0.026,-0.369,30.518,61.646,9.521
0.901,0.025,-0.352,31.372,58.777,6.165
0.884,0.034,-0.345,31.738,57.19,3.418
0.898,0.033,-0.36,30.518,57.434,0.305
0.912,0.04,-0.381,27.832,57.434,-3.113
0.919,0.043,-0.407,25.024,57.617,-5.554
0.922,0.049,-0.451,24.17,59.57,-7.202
0.927,0.05,-0.484,24.475,63.171,-7.568
0.937,0.033,-0.497,25.452,67.322,-6.653
0.948,0.009,-0.486,26.917,71.472,-4.333
0.945,-0.012,-0.473,28.442,74.646,-0.244
0.933,-0.045,-0.455,31.128,76.355,4.211
0.914,-0.079,-0.423,34.607,76.538,7.69
0.89,-0.115,-0.407,37.476,76.721,9.644
0.865,-0.14,-0.406,38.635,77.393,11.108
0.828,-0.151,-0.413,38.452,78.43,12.024
0.795,-0.153,-0.425,38.025,80.933,11.841
0.766,-0.142,-0.443,37.231,84.9,11.658
0.736,-0.123,-0.459,36.438,88.989,11.963
0.712,-0.102,-0.473,36.316,92.896,13.123
0.693,-0.088,-0.476,37.415,96.13,14.771
0.667,-0.076,-0.461,39.124,97.9,17.151
0.641,-0.061,-0.446,40.161,99.243,20.325
0.626,-0.049,-0.427,41.016,100.098,23.499
0.603,-0.035,-0.414,41.87,100.22,26.428
0.575,-0.02,-0.397,41.992,100.159,29.236
0.552,-0.002,-0.4,41.138,100.769,31.25
0.522,0.022,-0.432,39.063,101.501,33.081
0.47,0.065,-0.478,37.292,101.868,35.217
0.418,0.09,-0.517,37.537,102.478,37.17
0.374,0.107,-0.542,39.001,103.577,39.307
0.334,0.114,-0.552,40.283,104.736,41.626
0.289,0.12,-0.569,40.222,105.652,43.579
0.276,0.129,-0.579,37.903,107.117,45.959
0.275,0.143,-0.579,33.997,109.985,47.424
0.297,0.172,-0.567,28.015,112.793,48.34
0.326,0.214,-0.57,21.667,115.295,51.819
0.335,0.255,-0.607,17.639,115.112,57.129
0.304,0.288,-0.684,18.005,110.168,62.256
-0.015,0.804,-1.269,30.579,25.085,15.93
-0.02,0.811,-1.303,31.494,17.395,15.259
-0.035,0.796,-1.331,32.349,11.23,13.611
-0.042,0.789,-1.343,30.457,7.202,11.841
-0.05,0.767,-1.347,27.039,4.639,8.301
-0.044,0.743,-1.33,23.071,2.38,3.662
-0.023,0.722,-1.311,19.104,0,-2.441
0.001,0.714,-1.293,14.465,-3.662,-9.705
0.03,0.713,-1.281,9.521,-8.545,-18.494
0.07,0.722,-1.273,3.784,-13.672,-26.672
0.102,0.743,-1.285,-2.136,-19.897,-32.349
0.11,0.766,-1.319,-6.287,-27.893,-35.645
0.093,0.772,-1.351,-7.507,-36.56,-38.025
0.066,0.755,-1.37,-7.019,-44.8,-40.344
0.032,0.727,-1.382,-7.568,-51.88,-42.725
-0.003,0.712,-1.392,-9.949,-58.044,-45.959
-0.033,0.69,-1.41,-14.587,-64.453,-50.659
-0.071,0.69,-1.44,-19.531,-72.632,-58.167
-0.111,0.69,-1.47,-23.926,-82.397,-67.078
-0.155,0.695,-1.473,-28.87,-92.59,-76.233
-0.177,0.691,-1.469,-35.95,-102.844,-84.229
-0.182,0.691,-1.472,-44.25,-113.647,-91.858
-0.177,0.689,-1.472,-53.528,-125.061,-99.792
-0.162,0.684,-1.455,-63.416,-136.658,-107.727
-0.138,0.678,-1.428,-74.158,-147.583,-114.868
-0.109,0.678,-1.404,-85.144,-157.227,-119.812
-0.093,0.667,-1.359,-94.727,-166.504,-121.46
-0.09,0.632,-1.306,-100.159,-176.208,-120.178
-0.081,0.582,-1.208,-103.027,-185.73,-116.699
-0.061,0.513,-1.093,-105.591,-192.993,-112.183
-0.025,0.449,-0.987,-109.375,-198.547,-106.75
0,0.389,-0.899,-112.305,-203.674,-101.257
0.001,0.323,-0.801,-111.816,-208.13,-96.13
0,0.254,-0.69,-108.337,-210.022,-91.309
0,0.181,-0.586,-104.187,-208.923,-86.609
0.004,0.12,-0.485,-100.952,-205.933,-82.703
0.02,0.079,-0.375,-98.083,-201.355,-80.566
0.056,0.049,-0.27,-97.046,-193.787,-80.505
0.111,0.03,-0.178,-98.206,-185.364,-81.177
0.164,0.021,-0.091,-99.976,-177.368,-81.238
0.229,0.002,-0.002,-101.135,-169.739,-81.36
0.297,-0.013,0.088,-101.868,-161.987,-80.078
0.37,-0.034,0.175,-102.539,-156.006,-77.332
0.468,-0.065,0.258,-102.478,-152.344,-74.28
0.555,-0.103,0.312,-101.379,-151.733,-70.74
0.632,-0.141,0.333,-99.06,-153.32,-65.674
0.71,-0.187,0.324,-94.849,-156.494,-60.181
0.791,-0.255,0.272,-90.027,-160.156,-54.199
0.84,-0.318,0.197,-84.595,-163.452,-46.814
0.892,-0.375,0.109,-78.613,-163.33,-39.063
0.938,-0.431,0.005,-73.792,-158.875,-32.654
0.983,-0.484,-0.105,-69.092,-151.245,-26.794
1.02,-0.525,-0.203,-64.148,-140.564,-22.095
1.06,-0.563,-0.296,-58.655,-125.671,-18.555
1.103,-0.589,-0.379,-53.345,-107.361,-15.503
1.149,-0.607,-0.44,-47.363,-87.524,-12.573
1.197,-0.612,-0.486,-40.588,-67.017,-8.484
1.221,-0.592,-0.507,-33.691,-48.34,-4.822
1.228,-0.566,-0.515,-25.879,-30.029,-2.136
1.226,-0.521,-0.495,-17.212,-12.268,1.648
1.199,-0.468,-0.46,-9.277,2.93,5.493
1.161,-0.428,-0.411,-2.38,16.968,8.362
1.118,-0.389,-0.366,4.456,28.992,10.132
1.075,-0.358,-0.312,10.864,38.33,10.498
1.031,-0.307,-0.283,16.174,46.021,11.353
1.001,-0.256,-0.26,19.958,51.453,11.475
0.969,-0.206,-0.243,22.522,53.65,10.62
0.926,-0.154,-0.227,25.085,53.223,10.193
0.906,-0.115,-0.215,27.832,52.124,9.888
0.895,-0.072,-0.212,29.358,50.659,10.01
0.881,-0.033,-0.229,29.48,48.401,10.01
0.878,-0.006,-0.264,30.09,45.227,9.644
0.865,0.01,-0.308,31.311,42.114,9.277
0.852,-0.002,-0.348,31.433,39.551,8.24
0.851,-0.023,-0.377,30.518,38.33,7.629
0.848,-0.033,-0.418,29.541,38.879,9.46
0.856,-0.06,-0.454,28.748,39.429,10.559
0.853,-0.087,-0.475,27.954,39.063,10.437
0.842,-0.112,-0.49,27.344,38.94,10.315
0.849,-0.14,-0.499,27.222,39.795,10.132
0.85,-0.158,-0.5,27.71,40.588,10.315
0.856,-0.182,-0.495,29.419,41.016,10.254
0.861,-0.209,-0.487,31.799,41.443,9.583
0.868,-0.228,-0.474,33.752,41.87,8.362
0.872,-0.24,-0.464,35.278,42.358,5.798
0.874,-0.241,-0.455,36.072,42.725,2.991
0.874,-0.224,-0.454,36.56,43.762,0.916
0.877,-0.199,-0.462,37.537,46.143,-1.343
0.87,-0.173,-0.463,38.269,48.706,-4.272
0.864,-0.142,-0.467,38.879,52.246,-6.042
0.87,-0.115,-0.456,38.696,56.213,-7.08
0.861,-0.087,-0.441,37.842,59.082,-7.324
0.854,-0.066,-0.438,36.743,62.012,-6.897
0.846,-0.048,-0.437,35.889,63.599,-6.348
0.828,-0.028,-0.438,35.034,63.843,-5.31
0.809,-0.014,-0.456,33.936,65.308,-3.357
0.794,-0.012,-0.473,33.02,67.322,-0.122
0.771,-0.019,-0.482,33.447,69.031,4.028
0.748,-0.042,-0.487,34.729,71.533,9.155
0.728,-0.071,-0.484,36.499,75.012,14.526
0.709,-0.103,-0.476,37.72,78.613,19.104
0.691,-0.14,-0.462,38.33,81.116,22.4
0.675,-0.168,-0.452,38.574,83.008,24.902
0.66,-0.181,-0.453,38.696,84.595,26.001
0.646,-0.185,-0.463,38.147,86.304,25.696
0.63,-0.179,-0.489,38.086,87.646,24.78
0.607,-0.164,-0.507,39.001,87.769,23.071
0.582,-0.151,-0.53,40.955,88.135,20.996
0.57,-0.135,-0.556,43.091,89.661,19.531
0.568,-0.111,-0.575,44.8,92.407,18.982
0.574,-0.08,-0.582,45.715,96.558,18.86
0.583,-0.04,-0.594,46.021,101.868,19.287
0.581,0.009,-0.609,45.532,107.178,20.02
0.561,0.061,-0.632,45.715,111.084,21.301
0.528,0.094,-0.65,47.18,113.464,23.743
0.485,0.113,-0.654,50.354,114.502,27.71
0.449,0.114,-0.65,54.016,114.441,32.288
0.417,0.109,-0.647,56.152,114.258,37.17
0.386,0.12,-0.645,56.03,113.647,41.443
0.119,0.73,-1.288,39.612,48.34,24.475
0.143,0.775,-1.318,36.621,42.664,21.545
0.15,0.814,-1.354,33.936,34.668,20.142
0.147,0.829,-1.38,31.921,24.719,19.043
0.142,0.836,-1.398,29.968,15.32,17.456
0.134,0.838,-1.405,26.306,6.775,13.794
0.142,0.825,-1.418,20.386,-0.977,7.812
0.155,0.816,-1.439,13.611,-8.301,0.427
0.176,0.798,-1.463,6.348,-15.808,-8.423
0.192,0.791,-1.499,-0.244,-23.499,-18.616
0.187,0.787,-1.534,-6.47,-30.884,-28.992
0.184,0.784,-1.552,-12.878,-37.17,-38.818
0.177,0.79,-1.566,-19.592,-41.26,-47.913
0.156,0.787,-1.566,-27.161,-44.128,-56.03
0.132,0.793,-1.549,-35.4,-47.18,-62.805
0.099,0.785,-1.521,-44.006,-50.598,-71.533
0.085,0.775,-1.468,-54.077,-53.345,-83.923
0.107,0.773,-1.415,-67.139,-55.115,-98.877
0.147,0.781,-1.39,-83.252,-58.044,-112.61
0.186,0.794,-1.398,-96.924,-64.941,-122.742
0.193,0.797,-1.423,-105.53,-74.524,-129.089
0.177,0.77,-1.415,-110.291,-84.717,-130.615
0.159,0.722,-1.362,-113.77,-93.506,-126.099
0.139,0.649,-1.284,-117.615,-101.318,-116.272
0.121,0.563,-1.189,-120.239,-109.192,-104.309
0.108,0.468,-1.113,-120.789,-118.103,-93.079
0.09,0.365,-1.052,-119.385,-127.808,-83.679
0.052,0.257,-1.001,-116.943,-138.062,-76.538
0.01,0.139,-0.952,-113.892,-146.606,-71.899
-0.034,0.041,-0.906,-110.596,-150.94,-69.214
-0.06,-0.038,-0.83,-108.521,-150.146,-67.749
-0.061,-0.1,-0.752,-109.131,-145.996,-67.688
-0.038,-0.141,-0.68,-110.657,-141.785,-66.345
-0.037,-0.149,-0.624,-109.924,-141.235,-62.561
-0.04,-0.168,-0.565,-105.347,-143.25,-58.167
-0.053,-0.19,-0.503,-99.609,-145.996,-52.917
-0.062,-0.216,-0.429,-93.872,-148.987,-46.936
-0.058,-0.236,-0.363,-87.952,-150.513,-40.955
-0.029,-0.249,-0.302,-81.604,-149.78,-34.302
0.004,-0.251,-0.257,-75.745,-148.254,-26.672
0.037,-0.256,-0.217,-69.763,-147.766,-19.287
0.087,-0.271,-0.168,-62.683,-147.339,-13.428
0.147,-0.291,-0.127,-55.664,-146.545,-9.033
0.242,-0.307,-0.09,-50.049,-145.63,-5.798
0.352,-0.327,-0.067,-46.387,-145.325,-3.418
0.491,-0.351,-0.041,-43.457,-145.508,-2.075
0.631,-0.362,-0.04,-41.077,-144.897,-2.991
0.744,-0.348,-0.061,-39.551,-143.738,-4.456
0.853,-0.319,-0.112,-38.574,-142.029,-5.615
0.928,-0.301,-0.172,-36.865,-138.977,-7.08
0.991,-0.276,-0.222,-33.875,-133.911,-9.155
1.038,-0.255,-0.251,-31.067,-125.916,-10.864
1.073,-0.234,-0.272,-29.663,-115.662,-12.39
1.093,-0.202,-0.29,-31.067,-102.051,-12.207
1.128,-0.173,-0.309,-33.875,-85.632,-10.864
1.154,-0.143,-0.327,-35.95,-69.031,-8.667
1.166,-0.121,-0.342,-35.583,-54.199,-4.883
1.157,-0.114,-0.346,-32.837,-40.649,1.709
1.155,-0.12,-0.347,-28.87,-29.358,8.972
1.115,-0.119,-0.333,-24.231,-22.156,16.602
1.068,-0.109,-0.341,-18.372,-14.404,26.123
1.039,-0.138,-0.333,-13.306,-7.812,32.288
0.985,-0.17,-0.316,-10.437,-4.15,35.4
0.943,-0.205,-0.325,-9.033,0.671,36.56
0.941,-0.23,-0.355,-8.179,7.446,34.546
0.935,-0.241,-0.377,-7.751,10.925,30.09
0.927,-0.249,-0.393,-7.629,12.268,24.475
0.936,-0.249,-0.419,-6.47,13.733,18.433
0.933,-0.23,-0.456,-4.272,15.015,13.794
0.931,-0.204,-0.486,-1.282,15.686,10.864
0.921,-0.175,-0.51,1.953,16.907,9.216
0.916,-0.165,-0.528,5.127,18.25,8.789
0.922,-0.169,-0.537,9.094,19.958,8.911
0.928,-0.178,-0.546,13.123,20.996,9.705
0.926,-0.183,-0.551,16.724,20.996,10.071
0.917,-0.198,-0.54,19.714,20.874,8.728
0.922,-0.216,-0.53,21.729,21.667,5.676
0.937,-0.221,-0.528,23.071,22.644,1.892
0.938,-0.209,-0.527,23.987,22.461,-2.686
0.942,-0.19,-0.531,24.963,22.522,-6.653
0.951,-0.165,-0.55,25.33,23.743,-9.46
0.955,-0.141,-0.563,25.757,25.208,-11.414
0.96,-0.118,-0.566,27.039,27.1,-11.963
0.971,-0.115,-0.563,28.809,30.029,-11.23
0.982,-0.135,-0.552,31.25,32.349,-10.071
1.001,-0.169,-0.531,34.302,35.034,-8.545
1.029,-0.207,-0.512,36.133,38.025,-7.08
1.053,-0.231,-0.513,36.987,41.321,-5.981
1.073,-0.24,-0.514,38.086,44.556,-5.798
1.075,-0.233,-0.523,39.795,48.218,-5.676
1.062,-0.224,-0.531,42.542,52.612,-5.371
1.036,-0.215,-0.531,45.715,57.983,-5.249
1.006,-0.207,-0.519,48.279,65.491,-5.005
0.978,-0.196,-0.501,49.622,74.341,-5.005
0.949,-0.18,-0.474,50.598,83.618,-5.249
0.917,-0.154,-0.443,50.903,91.492,-5.859
0.873,-0.13,-0.41,51.025,97.168,-6.653
0.837,-0.11,-0.385,51.575,101.929,-6.409
0.8,-0.089,-0.364,52.979,105.286,-5.066
0.766,-0.072,-0.345,54.443,106.506,-2.747
0.722,-0.055,-0.337,55.847,106.567,1.038
0.675,-0.05,-0.336,57.495,105.774,4.395
0.622,-0.047,-0.337,59.021,104.919,6.409
0.568,-0.043,-0.339,58.594,105.286,7.08
0.521,-0.023,-0.352,56.641,106.445,6.348
0.479,0.006,-0.372,53.894,107.178,5.188
0.433,0.039,-0.393,51.147,106.812,3.418
0.4,0.068,-0.41,49.011,105.774,1.099
0.381,0.096,-0.426,45.776,104.98,-0.488
0.371,0.125,-0.445,41.931,103.943,-0.366
0.374,0.144,-0.469,38.513,102.661,1.16
0.384,0.153,-0.489,36.316,101.563,4.211
0.387,0.156,-0.51,34.485,99.731,8.484
0.38,0.154,-0.55,33.081,97.229,12.939
0.36,0.146,-0.592,31.921,94.238,16.541
0.337,0.138,-0.656,31.006,91.37,19.897
0.287,0.124,-0.716,31.494,86.792,22.217
0.242,0.096,-0.754,33.997,82.092,23.987
0.226,0.059,-0.777,37.17,80.627,27.344
0.084,0.766,-1.192,32.166,23.071,33.142
0.113,0.754,-1.213,28.748,16.296,30.334
0.11,0.745,-1.255,25.635,7.263,28.32
0.095,0.734,-1.309,23.254,-1.038,26.489
0.079,0.715,-1.352,21.24,-6.836,23.193
0.055,0.703,-1.377,18.25,-10.437,18.555
0.047,0.695,-1.379,13.794,-11.78,12.512
0.059,0.698,-1.365,8.057,-11.414,5.615
0.086,0.713,-1.341,1.77,-11.169,-1.221
0.116,0.728,-1.323,-3.235,-12.573,-6.897
0.142,0.733,-1.308,-6.042,-16.479,-12.39
0.154,0.741,-1.316,-7.568,-21.851,-17.883
0.162,0.749,-1.337,-9.583,-27.954,-22.461
0.169,0.761,-1.359,-12.329,-33.447,-27.039
0.171,0.791,-1.399,-15.625,-38.025,-31.189
0.158,0.815,-1.411,-18.433,-42.114,-35.339
0.153,0.818,-1.399,-21.545,-44.983,-38.635
0.147,0.816,-1.373,-25.146,-47.913,-40.161
0.131,0.797,-1.343,-28.259,-53.04,-39.734
0.097,0.769,-1.321,-30.151,-60.608,-39.49
0.055,0.728,-1.307,-31.311,-69.763,-40.161
0.001,0.691,-1.283,-33.386,-79.224,-41.748
-0.034,0.659,-1.272,-37.292,-87.219,-43.762
-0.064,0.622,-1.268,-42.542,-95.276,-47.363
-0.115,0.593,-1.27,-48.523,-103.638,-53.589
-0.136,0.564,-1.278,-54.626,-110.046,-59.692
-0.154,0.548,-1.295,-60.425,-114.563,-67.627
-0.181,0.543,-1.255,-66.406,-118.53,-75.439
-0.178,0.524,-1.166,-72.021,-119.69,-81.482
-0.151,0.518,-1.06,-79.163,-120.056,-84.961
-0.117,0.513,-0.953,-86.243,-124.207,-86.304
-0.07,0.501,-0.868,-91.858,-132.751,-85.083
-0.036,0.483,-0.833,-94.543,-145.447,-80.627
-0.039,0.449,-0.813,-92.163,-161.438,-74.829
-0.047,0.384,-0.769,-86.914,-175.659,-69.153
-0.036,0.328,-0.719,-84.595,-184.387,-63.416
-0.025,0.301,-0.681,-86.975,-188.293,-57.312
-0.012,0.28,-0.624,-89.172,-190.125,-51.697
0.015,0.239,-0.543,-89.111,-188.416,-47.668
0.058,0.192,-0.456,-89.172,-184.387,-44.556
0.104,0.148,-0.368,-90.881,-180.359,-42.236
0.167,0.108,-0.276,-93.018,-176.025,-41.809
0.245,0.077,-0.192,-94.788,-171.204,-43.457
0.336,0.056,-0.119,-97.046,-167.847,-46.204
0.42,0.04,-0.061,-99.67,-166.626,-48.035
0.508,0.004,-0.019,-101.135,-166.931,-48.706
0.618,-0.042,-0.013,-101.074,-167.908,-47.668
0.682,-0.081,-0.043,-99.304,-171.265,-45.044
0.721,-0.12,-0.08,-95.337,-174.866,-41.26
0.748,-0.176,-0.117,-89.661,-174.377,-36.377
0.777,-0.231,-0.149,-84.473,-169.312,-30.151
0.801,-0.283,-0.171,-80.139,-161.316,-24.963
0.823,-0.33,-0.174,-76.599,-149.963,-21.667
0.869,-0.363,-0.172,-73.669,-136.23,-19.775
0.899,-0.393,-0.156,-71.533,-121.887,-18.982
0.961,-0.41,-0.13,-68.665,-108.093,-18.372
1.009,-0.425,-0.097,-64.636,-96.985,-18.188
1.043,-0.429,-0.079,-60.852,-89.6,-17.822
1.089,-0.427,-0.087,-57.495,-83.069,-16.541
1.12,-0.404,-0.12,-53.528,-76.965,-15.503
1.129,-0.378,-0.174,-48.401,-70.74,-15.015
1.118,-0.341,-0.224,-41.138,-62.378,-12.634
1.11,-0.326,-0.257,-33.752,-50.903,-9.46
1.111,-0.313,-0.265,-28.015,-38.025,-6.897
1.117,-0.288,-0.259,-22.4,-24.048,-3.723
1.117,-0.248,-0.249,-17.456,-10.315,-0.061
1.114,-0.219,-0.231,-12.39,0.916,4.089
1.119,-0.197,-0.216,-6.592,10.498,9.033
1.106,-0.18,-0.191,-0.122,14.465,13.611
1.067,-0.188,-0.182,7.08,15.076,16.296
1.041,-0.206,-0.19,13.672,15.869,17.151
1.01,-0.208,-0.211,17.883,16.663,16.724
0.982,-0.192,-0.247,19.226,19.409,14.648
0.983,-0.169,-0.283,19.714,25.208,12.146
0.986,-0.136,-0.31,20.63,31.616,9.888
0.984,-0.106,-0.328,22.034,38.086,8.789
0.99,-0.085,-0.336,24.292,44.495,9.216
0.985,-0.065,-0.348,26.55,49.561,10.559
0.964,-0.053,-0.348,28.748,51.941,11.841
0.95,-0.049,-0.345,31.067,54.382,12.817
0.942,-0.047,-0.34,32.776,56.763,13
0.932,-0.036,-0.334,33.02,58.105,12.573
0.912,-0.017,-0.333,32.41,58.716,11.963
0.907,-0.005,-0.34,32.349,59.204,10.742
0.896,0.007,-0.355,32.776,59.082,9.277
0.874,0.017,-0.38,32.532,58.044,8.301
0.851,0.018,-0.404,32.959,56.213,7.385
0.839,0.009,-0.428,33.325,55.176,5.92
0.824,0.002,-0.448,32.715,55.42,4.517
0.818,-0.001,-0.462,31.555,56.458,3.967
0.824,-0.007,-0.476,30.701,58.105,3.479
0.835,-0.016,-0.479,30.64,59.204,3.357
0.838,-0.031,-0.48,31.128,59.387,3.479
0.835,-0.046,-0.481,32.043,59.509,3.296
0.822,-0.047,-0.482,32.41,59.387,3.113
0.812,-0.053,-0.482,32.593,59.631,1.953
0.814,-0.052,-0.476,32.043,61.157,0.244
0.823,-0.047,-0.475,31.25,63.66,-1.465
0.839,-0.036,-0.474,30.945,66.284,-2.258
0.847,-0.031,-0.468,31.799,68.665,-1.892
0.84,-0.029,-0.471,33.569,70.618,-1.099
0.837,-0.032,-0.474,35.828,72.327,-0.183
0.802,-0.023,-0.484,37.781,73.608,1.343
0.788,-0.025,-0.498,39.124,76.477,2.014
0.763,-0.003,-0.512,39.246,79.468,2.502
0.741,0.017,-0.526,38.574,82.458,2.075
0.728,0.039,-0.539,38.147,86.182,1.526
0.72,0.059,-0.548,37.72,90.149,1.465
0.705,0.072,-0.549,37.659,93.201,3.235
0.673,0.081,-0.546,38.086,95.032,5.798
0.636,0.081,-0.539,39.307,95.52,8.667
0.6,0.07,-0.533,40.588,95.825,11.902
0.576,0.049,-0.525,40.649,96.619,14.709
0.558,0.041,-0.513,39.368,98.022,16.724
0.549,0.038,-0.503,36.987,100.586,17.822
0.537,0.045,-0.506,34.851,102.051,18.738
0.521,0.045,-0.516,34.851,101.624,19.47
0.502,0.048,-0.545,36.194,101.257,19.836
0.472,0.05,-0.59,37.231,101.196,20.386
-0.087,0.551,-1.545,49.255,61.096,49.011
-0.107,0.571,-1.567,49.561,61.157,48.828
-0.131,0.57,-1.536,48.767,62.866,46.082
-0.139,0.583,-1.468,45.837,63.965,41.565
-0.109,0.587,-1.414,41.199,63.171,36.621
-0.09,0.601,-1.389,36.865,56.519,30.823
-0.097,0.616,-1.404,34.485,44.678,24.536
